level1;level2;level3;level4;level5;tooltip;source;source_url;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;level
PARKS & RECREATION;PARKS CAPTIAL PROJECTS;TRANSFER FROM REC SW ZONE 1;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
PARKS & RECREATION;PARKS CAPTIAL PROJECTS;DISTRIBUTED INTEREST;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;5000;3
PARKS & RECREATION;PARKS & REC 2013 LOBS;DISTRIBUTED INTEREST;;;;;;0;0;0;0;0;0;0;0;0;0;2019;-2019;0;3
PARKS & RECREATION;PARKS 2008 2/3'S BONDS;INVESTMENT INCOME;;;;;;0;0;0;0;0;0;0;0;0;0;11000;0;0;3
PARKS & RECREATION;PARKS CAPTIAL PROJECTS;SALE OF LAND;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;164244;3
PARKS & RECREATION;LINE OF CREDIT Total;;;;;;;0;0;0;0;0;0;0;0;0;0;0;52231;644250;2
PARKS & RECREATION;96 Authority Total;;;;;;;0;0;0;0;0;0;0;0;0;0;74473;0;0;2
PARKS & RECREATION;OPEN SPACE-NORTH-ZONE 3;CAPITAL FACILITIES/IMPACT FEES;;;;;;0;28874;28108;27902;32065;64241;64752;40281;50026;134022;185745;60288;71381;3
PARKS & RECREATION;DOWNTOWN REVITALIZATION PROJS.;DISTRIBUTED INTEREST;;;;;;0;0;0;410234;0;0;0;0;-86989;20000;66355;20000;20000;3
PARKS & RECREATION;RECREATION-NORTH-ZONE 3;TRANSFER FROM GEN CAP PROJECT;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
PARKS & RECREATION;DOWNTOWN REVITALIZATION PROJS.;MISCELLANEOUS SALES;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
PARKS & RECREATION;OPEN SPACE-SOUTHWEST-ZONE 1;INVESTMENT INCOME;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
PARKS & RECREATION;2005 AB COPS;CERTIFICATES OF PARTICIPATION;;;;;;0;0;0;0;0;0;0;0;0;0;3897697;0;0;3
PARKS & RECREATION;RECREATION-EAST-ZONE 2;INVESTMENT INCOME;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
PARKS & RECREATION;PARKING;TRANSFER IN - OTHER SRF;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
CITY/COUNTY PLANNING;HISTORIC PRESERVATION GRANT;PRESERVATION DURHAM DONATION;;;;;;0;0;0;0;0;5000;0;0;0;0;0;0;0;3
CITY/COUNTY PLANNING;APPEARANCE COMMISSION;TRANSFER FROM THE GENERAL FUND;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
CITY/COUNTY PLANNING;COMMUNITY PLANNING PROJ GRANT;GRANTS CLOSE OUT 2012;;;;;;0;0;0;0;0;0;0;134522;0;0;0;0;0;3
CITY/COUNTY PLANNING;COMMUNITY PLANNING;COMMUNICATION TOWER APPLICATIO;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
POLICE;POLICE-RECORDS UNIT/DCI/WARRAN;OFFICER'S FEES;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
POLICE;POLICE-PROPERTY/EVIDENCE;OFFICER'S FEES;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
CITY/COUNTY PLANNING;PLANNING DEVELOPMENT MANAGEMEN Total;;;;;;;0;0;82;750;20;555;0;49;3;0;0;0;0;2
CITY/COUNTY PLANNING;PLANNING GASB 34 CONV Total;;;;;;;0;0;839;0;0;0;0;0;0;0;0;0;0;2
POLICE;POLICE-RECORDS UNIT/DCI/WARRAN Total;;;;;;;0;0;230000;0;0;0;0;0;0;0;0;0;0;2
POLICE;POLICE-OFFICE OF THE CHIEF Total;;;;;;;0;0;0;125;250;0;0;0;0;0;0;0;0;2
POLICE;CONTR SUB TAX DISTR-ORD 12368-;SPECIAL GRANTS;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
POLICE;FED ASSET FORF FUNDS-ORD#12369;FEDERAL GRANTS;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
POLICE;FEDERAL ASSET FORFEITURE FUNDS;FEDERAL GRANTS;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
POLICE;NCDR-CONTR SUB ABUSE TAX Total;;;;;;;458002;90409;257964;238748;150798;115010;100069;117320;123193;128635;121323;200614;922882;2
POLICE;FED ASSET FORF FUNDS-ORD#12170 Total;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;2
POLICE;CONTR SUB TAX DISTR-ORD 12368- Total;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;2
POLICE;FY00 CONTROL SUB TAX DISTRIBUT Total;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;2
POLICE;CONTR SUB TAX DISTR-FY04 Total;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;2
POLICE;POLICE-UNIFORM PATROL BUREAU;MISCELLANEOUS OPERATING REVENU;;;;;;0;0;0;0;0;1871;1511;2200;1956;1086;1129;739;1108;3
POLICE;DOJ JAG PASS-THRU COUNTY;FEDERAL PASS THROUGH COUNTY;;;;;;0;129238;71831;107139;34510;96500;91626;70595;75522;14228;74409;30597;199633;3
POLICE;LOCAL LAW ENFORCEMENT BLOCK GR;DISTRIBUTED INTEREST;;;;;;8018;437;0;0;0;0;0;0;0;0;0;0;0;3
POLICE;LOCAL LAW ENFORCEMENT BLOCK GR;DISTRIBUTED INTEREST;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
POLICE;POLICE-TRAFFIC SERVICES/TACT;WRECKER DISPATCH FEE;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
POLICE;POLICE-UNIFORM PATROL BUREAU;FALSE BURGLAR ALARMS;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
POLICE;FY02-PARENTS AGAINST GANGS;TRANSFER FROM THE GENERAL FUND;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
POLICE;MISC PASS-THRU NC GCC;TRANSFER FROM ASSET FORFEITURE;;;;;;7500;0;8934;-781;0;0;0;0;0;0;0;0;0;3
POLICE;MISC PASS-THRU NC GCC;TRANSFER FROM THE GENERAL FUND;;;;;;1069;0;0;0;0;0;0;0;0;0;0;0;0;3
POLICE;FY02-DEA-OCDETF #SE-NCM-060;FEDERAL GRANTS;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
POLICE;VIOLENCE/WOMEN-ENCOURAGE ARRES Total;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;2
POLICE;FY02-FBI-OCDETF #SE-NCM-072 Total;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;2
POLICE;FY02-PARENTS AGAINST GANGS Total;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;2
POLICE;FY02-FBI/RDAVCFTF INITIATIVE-M;INVESTMENT INCOME;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
POLICE;FY01-ATF/DUR PD VIOLENT CRIME;FEDERAL GRANTS;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
POLICE;ATF-GANG EDUC AND RESIS-FY03;FEDERAL GRANTS;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
POLICE;FY01-USDOJ-BULLETPROOF VEST PT Total;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;2
POLICE;FY01-ATF/DUR PD VIOLENT CRIME Total;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;2
POLICE;ATF-GANG EDUC AND RESIS-FY03 Total;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;2
POLICE;PROJECT SAFE NEIGHBORHOOD-YR 1 Total;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;2
POLICE;PSN - DATA ANALYST Total;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;2
UNDEFINED;GENERAL FUND;HOLDING ACCOUNT CURRENT LEVY;;;;;;0;91922574;98698532;106535769;117919519;120471073;0;0;0;0;0;0;0;3
UNDEFINED;GENERAL FUND;HOTEL/MOTEL OCCUPANCY;;;;;;0;1521689;1766947;1891373;1634376;1428645;1564076;1660650;1765533;1910372;2002387;2388153;2438867;3
UNDEFINED;GENERAL FUND;UTILITY SALES TAX- ELECTRICITY;;;;;;0;0;0;0;0;0;0;0;0;0;13506446;14880563;0;3
UNDEFINED;GENERAL FUND;DELINQUENT LEVIES;;;;;;0;1535249;1328805;0;0;0;1317370;1176934;1354586;1164417;646855;637642;800000;3
UNDEFINED;GENERAL FUND;DUR CO AUDIT FEES;;;;;;0;0;0;0;0;0;-446336;-195366;-239954;-172083;-187867;-203820;0;3
UNDEFINED;GENERAL FUND;WAKE COUNTY - CURR LEVY;;;;;;0;0;0;0;0;0;0;0;0;0;0;160223;0;3
UNDEFINED;GENERAL FUND;WAKE COUNTY - INTEREST;;;;;;0;0;0;0;0;0;0;0;0;0;0;117;0;3
UNDEFINED;GENERAL FUND;ORANGE CO - MV T;;;;;;0;0;0;0;0;0;1076;838;754;1138;774;116;0;3
UNDEFINED;GENERAL FUND;SALES TAX REFUND 06;;;;;;0;0;0;0;102381;0;0;0;0;0;0;0;0;3
UNDEFINED;GENERAL FUND;TAX DISCOUNT;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
UNDEFINED;ENO GREENWAY (PARKS & REC ZONE;INVESTMENT EARNINGS DISTRIBUTI;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
UNDEFINED;GENERAL CAPITAL PROJECTS FUND;TRANSFER FROM THE GENERAL FUND;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
UNDEFINED;GENERAL CIP FUND BALANCE;CERTIFICATES OF PARTICIPATION;;;;;;0;0;0;0;0;0;0;0;0;29750;-254275;0;0;3
UNDEFINED;ENO GREENWAY (PARKS & REC ZONE;DISTRIBUTED INTEREST;;;;;;0;-1345;11797;12076;-25241;506;274;154;85;17;1677;0;0;3
UNDEFINED;GENERAL CIP FUND BALANCE;TRANSFER FROM-WATER AND SEWER;;;;;;0;0;0;0;0;0;0;0;0;0;-1010457;0;0;3
UNDEFINED;GENERAL CIP FUND BALANCE;TRANSFER FROM CIP PROP MGMT;;;;;;0;0;0;0;0;0;0;0;0;0;735121;0;0;3
UNDEFINED;GENERAL CIP FUND BALANCE;INVESTMENT INCOME;;;;;;0;0;0;0;334657;-26859;-16428;7380;-51116;-237535;-744014;733915;0;3
UNDEFINED;C.M. HERNDON PARK FUND;INVESTMENT EARNINGS DISTRIBUTI;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
UNDEFINED;C.M. HERNDON PARK FUND;DISTRIBUTED INTEREST;;;;;;0;0;10770;1561;-9224;2566;87;29;7;26;-5822;0;0;3
UNDEFINED;GENERAL CIP FUND BALANCE;TRANSFER FROM CIP TRANSP;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
UNDEFINED;GENERAL CAPITAL PROJECTS FUND;CIP CONVERSION CLEANUP MAINFRA;;;;;;1943312;0;0;0;0;0;0;0;0;-1943312;0;0;0;3
UNDEFINED;GENERAL CAPITAL PROJECTS FUND;TRANSFER FROM-CAPITAL PROJECTS;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
UNDEFINED;OTHER SPECIAL REVENUE FUNDS;TRANSFER FROM ASSET FORFEITURE;;;;;;0;0;0;0;0;0;0;0;-86;0;0;0;0;3
UNDEFINED;OTHER SPECIAL REVENUE FUNDS;MISCELLANEOUS OPERATING REVENU;;;;;;0;0;0;0;0;0;0;0;2943;0;0;0;0;3
UNDEFINED;DEDICATED HOUSING FUND;CURRENT LEVY - VEHICLE TAX;;;;;;0;0;0;0;0;0;0;0;0;111304;165736;179329;0;3
UNDEFINED;DEDICATED HOUSING FUND;REPAYMENT OF LOANS/NOTES;;;;;;0;0;0;0;0;0;0;0;0;0;1334;5616;0;3
UNDEFINED;OTHER SPECIAL REVENUE FUNDS;TRANSFER FROM CULT MP;;;;;;0;0;0;0;0;0;0;0;27065;0;0;0;0;3
UNDEFINED;DEDICATED HOUSING FUND;TRANSFERS FROM RESERVES;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;2025405;3
UNDEFINED;INSPECTION;TRANSFERS FROM RESERVES;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;243;3
UNDEFINED;OTHER SPECIAL REVENUE FUNDS Total;;;;;;;0;0;0;0;0;0;0;0;149853;763;533;867;0;2
UNDEFINED;TRANSPORTATION CAPITAL PROJECT;DISTRIBUTED INTEREST;;;;;;0;-15952;7798;30109;-25798;18158;7220;4246;-23578;378;-2580;14097;0;3
UNDEFINED;TRAFFIC SIGNAL SYSTEM UPGRADE;INVESTMENT EARNINGS DISTRIBUTI;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
UNDEFINED;TRAFFIC CALMING PROJECTS FUND;INVESTMENT EARNINGS DISTRIBUTI;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
UNDEFINED;MISC THOROUGHFARE PROJECTS FUN Total;;;;;;;0;1287;1179;5286;-7648;0;585;523;65;1455;-2374;1619;0;2
UNDEFINED;STREET RESURFACING PROJECTS FU Total;;;;;;;0;31943;15660;28164;-75767;0;0;1912;-89;0;-1823;0;0;2
UNDEFINED;SIDEWALK CONSTRUCTION FUND Total;;;;;;;0;8863;14477;9434;-32774;0;3698;0;-4426;3071;-1555;8541;0;2
UNDEFINED;STREET PAVING FUND Total;;;;;;;0;-3375;797;21604;-19026;250330;-67;3980;-3446;4914;-254470;279019;0;2
UNDEFINED;CIVIC CENTER OPERATING FUND;INVESTMENT EARNINGS DISTRIBUTI;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
UNDEFINED;STORM WATER MANAGEMENT;DISTRIBUTED INTEREST;;;;;;0;0;119447;27754;38998;51280;20000;12868;330;22898;30596;57671;25000;3
UNDEFINED;NONBUDGETARY EXPENSES;CAPITAL CONTRIBUTIONS-TRANSFER;;;;;;0;0;0;0;0;0;0;766288;0;0;0;0;0;3
UNDEFINED;STORM WATER MANAGEMENT;SALE OF SURPLUS EQUIPMENT;;;;;;0;0;0;0;0;510;0;0;36711;0;0;0;0;3
UNDEFINED;STORM WATER MANAGEMENT;TRANSFERS FROM RESERVES;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;369623;3
UNDEFINED;BALLPARK OPERATIONS FUND;INVESTMENT INCOME;;;;;;0;0;766;738;183;0;0;0;0;0;0;0;0;3
UNDEFINED;NONBUDGETARY EXPENSES;SALE OF LAND;;;;;;0;0;0;0;0;0;0;-203423;0;0;0;0;0;3
UNDEFINED;NONBUDGETARY EXPENSES Total;;;;;;;0;-14786;-52837;68093;-578783;183034;-68939;694790;27073;66254;-1608;-69466;0;2
UNDEFINED;NONBUDGETARY EXPENSES Total;;;;;;;0;-241300;0;0;0;138586;400456;-68712;8708722;0;286719;0;0;2
UNDEFINED;STORM WATER GRANTS FUND Total;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;2
UNDEFINED;STORMWATER CAPITAL IMPROVEMENT;TRANSFER FROM STORM WATER MGMT;;;;;;0;0;0;0;0;0;0;0;1131;0;-1131;22343;0;3
UNDEFINED;WATER & SEWER OPERATING FUND;DISTRIBUTED INTEREST;;;;;;0;0;3829614;1795040;742677;657711;448473;226156;45258;191171;253126;462294;192000;3
UNDEFINED;TRIANGLE BASIN CAPITAL FACILIT;TRANSFER FROM WATER & SEWER O;;;;;;0;0;0;0;0;0;0;0;288585;0;0;0;0;3
UNDEFINED;WATER & SEWER OPERATING FUND;WATER NON-REIMBURSEABLE FRONTA;;;;;;0;51939;1792;0;4750;0;0;0;0;0;0;0;0;3
UNDEFINED;WATER & SEWER OPERATING FUND;AFTER HOURS SERVICE;;;;;;0;364;88;0;25;0;0;0;50;750;650;550;0;3
UNDEFINED;SOLIDWASTE PROJECTS;TRANSFER FROM DISPOSAL SERVICE;;;;;;0;0;0;0;0;0;0;0;524900;0;0;0;0;3
UNDEFINED;STORM WATER FLEET;TRANSFER FROM STORM WATER MGMT;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
UNDEFINED;WATER & SEWER OPERATING FUND;EXEMPT FINAL PLAT;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
UNDEFINED;SOLIDWASTE PROJECTS;INVESTMENT INCOME;;;;;;0;0;0;0;0;0;0;400000;0;0;0;0;0;3
UNDEFINED;SOLID WASTE FLEET Total;;;;;;;0;0;0;0;0;0;0;0;581;632;-631;0;0;2
UNDEFINED;WATER & SEWER OPERATING FUND;CERTIFICATES OF PARTICIPATION;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
UNDEFINED;NONBUDGETARY EXPENSES;CAPITAL CONTRIBUTIONS-TRANSFER;;;;;;0;0;0;0;0;2918;3385554;5035291;0;0;0;0;0;3
UNDEFINED;NONBUDGETARY EXPENSES;CHARGES FOR SERVICES;;;;;;0;-357;-333;12765;9406;-252;-2111;-7704;-2327;-158197;-15618;6090;0;3
UNDEFINED;DISPOSAL SERVICES FUND;TRANSFER FROM BID -FUND 1540;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
UNDEFINED;DISPOSAL SERVICES FUND;LIMITED OBLIGATION BONDS;;;;;;0;0;0;0;0;0;0;0;0;2703000;0;0;0;3
UNDEFINED;TRANSIT - RECOVERY ACT 2009;DISTRIBUTED INTEREST;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
UNDEFINED;DISPOSAL SERVICES FUND;GB - PENALTY & INTEREST;;;;;;0;0;0;0;0;0;624;-243;0;0;0;0;0;3
UNDEFINED;TRANSIT;DISTRIBUTED INTEREST;;;;;;0;0;74149;122738;48774;27044;-272768;-1007;834;0;966;7665;0;3
UNDEFINED;TRANSIT;INVESTMENT EARNINGS DISTRIBUTI;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
UNDEFINED;TRANSIT;INVESTMENT INCOME;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
UNDEFINED;BALLPARK OPERATIONS FUND;TRANSFER FROM THE GENERAL FUND;;;;;;0;0;0;0;0;0;0;1391020;1594931;159166;50000;50000;50000;3
UNDEFINED;NONBUDGETARY EXPENSES;CAPITAL CONTRIBUTIONS-TRANSFER;;;;;;0;0;0;0;10939336;250814;170152;0;16134;0;0;0;0;3
UNDEFINED;NONBUDGETARY EXPENSES;CAPITAL CONTRIBUTIONS-TRANSFER;;;;;;0;0;0;0;0;0;0;0;0;5099681;467306;0;0;3
UNDEFINED;CLAIMS PAYMENT FUND;TRANSFER FROM THE GENERAL FUND;;;;;;0;0;0;0;0;0;0;0;48709;90567;48709;48719;0;3
UNDEFINED;CLAIMS PAYMENT FUND;INVESTMENT EARNINGS DISTRIBUTI;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
UNDEFINED;BALLPARK OPERATIONS FUND;TRANSFERS FROM RESERVES;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
UNDEFINED;ASSET PROTECTION FUND;DISTRIBUTED INTEREST;;;;;;0;0;324607;328337;179176;73349;0;0;0;0;0;0;0;3
UNDEFINED;CLAIMS PAYMENT FUND;TRANSFERS FROM RESERVES;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;548;3
UNDEFINED;ASSET PROTECTION FUND;INVESTMENT INCOME;;;;;;0;64126;21432;495;0;0;0;0;0;0;0;0;0;3
UNDEFINED;NONBUDGETARY EXPENSES;SALE OF PROPERTY;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
UNDEFINED;CEMETERY PERPETUAL CARE FUND;DISTRIBUTED INTEREST;;;;;;0;37870;82613;89052;46741;33708;16804;8573;2356;6814;6401;0;0;3
UNDEFINED;POST EMPLOYMENT BENEFITS;OPEB RETIREE CONTRIBUTIONS;;;;;;0;0;0;0;472249;651498;583007;248642;1029;0;0;0;0;3
UNDEFINED;POST EMPLOYMENT BENEFITS;INVESTMENT EARNINGS DISTRIBUTI;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
UNDEFINED;IMMUNITY WAIVER RESERVE FUND;DISTRIBUTED INTEREST;;;;;;0;0;11420;10026;5605;8006;0;0;0;0;0;0;0;3
UNDEFINED;DANA INVESTMENTS FUND;EARNINGS US GOVERNMENT SECURIT;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
GENERAL SERVICES;PROPERTY & FACILITY MANAGEMENT;TRANSFER FROM WATER & SEWER O;;;;;;291300;0;414439;0;200000;-705739;0;0;0;0;0;0;0;3
GENERAL SERVICES;2005 PUBLIC IMPROVEMENT BONDS;2005 GENERAL OBLIGATION BONDS;;;;;;0;0;0;0;1000000;-175388;175388;0;0;0;-1000000;0;0;3
GENERAL SERVICES;2012 BC 2005 BONDS;2005 GENERAL OBLIGATION BONDS;;;;;;0;0;0;0;0;0;0;0;0;0;1111100;123546;0;3
GENERAL SERVICES;2005 AB COPS;CERTIFICATES OF PARTICIPATION;;;;;;0;0;0;0;0;0;0;0;0;0;1051000;0;0;3
GENERAL SERVICES;2009 LOBS;CERTIFICATES OF PARTICIPATION;;;;;;0;0;0;0;0;0;0;0;0;0;19002;0;0;3
GENERAL SERVICES;2009 LOBS;TRANSFER FROM THE GENERAL FUND;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
GENERAL SERVICES;2013 AB LOBS;2013 AB LOBS;;;;;;0;0;0;0;0;0;0;0;0;2181990;1243299;-148977;668294;3
GENERAL SERVICES;PROPERTY & FACILITY MANAGEMENT Total;;;;;;;7079367;1483882;1828877;65000;3263475;104439;277594;0;0;0;-5706981;38254;0;2
GENERAL SERVICES;2008 AB 2005 BONDS Total;;;;;;;0;0;0;0;0;0;0;0;0;0;411773;0;0;2
GENERAL SERVICES;2005 AB COPS Total;;;;;;;0;0;0;0;0;0;0;0;0;0;1051000;0;0;2
GENERAL SERVICES;DOWNTOWN REVITALIZATION PROJ;GO 2007 REIMBURSTMENT;;;;;;0;0;0;0;0;0;0;0;196528;-129980;-66548;0;0;3
GENERAL SERVICES;DOWNTOWN REVITALIZATION PROJ;TRANSFER IN - OTHER SRF;;;;;;0;0;0;0;0;0;0;0;0;0;43382;0;43382;3
GENERAL SERVICES;DOWNTOWN REVITALIZATION PROJ;DISTRIBUTED INTEREST;;;;;;0;0;0;0;0;0;0;0;2151;0;0;0;50000;3
GENERAL SERVICES;DOWNTOWN REVITALIZATION PROJ;INVESTMENT INCOME;;;;;;0;0;0;0;0;0;0;0;219158;0;-55085;0;0;3
GENERAL SERVICES;DOWNTOWN REVITALIZATION PROJ;MISCELLANEOUS SALES;;;;;;0;0;0;0;883;0;0;0;0;0;0;0;0;3
GENERAL SERVICES;DOWNTOWN REVITALIZATION PROJ;MISC CIP REVENUE;;;;;;0;0;0;0;0;0;0;0;0;0;3000;0;0;3
GENERAL SERVICES;2009 PARKING LOBS Total;;;;;;;0;0;0;0;0;0;2566188;0;-418634;0;89708;0;0;2
GENERAL SERVICES;DURHAM CENTRE PLAZA Total;;;;;;;0;0;0;0;37500;0;0;0;-37500;0;0;0;0;2
GENERAL SERVICES;2008 2/3 BONDS Total;;;;;;;0;0;0;0;0;0;0;0;0;0;3124;0;0;2
GENERAL SERVICES;PROPERTY & FACILITY MANAGEMENT;2005 GENERAL OBLIGATION BONDS;;;;;;0;0;1000000;0;2199967;104439;277594;0;0;0;-3582000;0;0;3
GENERAL SERVICES;PROPERTY & FACILITY MANAGEMENT;CERTIFICATES OF PARTICIPATION;;;;;;0;0;0;0;0;3503067;0;0;0;0;0;0;0;3
GENERAL SERVICES;PROPERTY & FACILITY MANAGEMENT;TRANSFER FROM-WATER AND SEWER;;;;;;0;0;0;0;1010457;-1010457;0;0;0;0;0;0;0;3
GENERAL SERVICES;2005 PARKS & RECREATION BONDS;TRANSFER FROM CM HERNDON;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
GENERAL SERVICES;2012 BC 2005 BONDS;TRANSFER FROM THE GENERAL FUND;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
GENERAL SERVICES;PROPERTY & FACILITY MANAGEMENT;MISCELLANEOUS DEBT;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
GENERAL SERVICES;PROPERTY & FACILITY MANAGEMENT;INTEREST - COD;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
GENERAL SERVICES;2012 2/3 BONDS;2010 GENERAL OBLIGATION BONDS;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
GENERAL SERVICES;2005 PARKS & RECREATION BONDS Total;;;;;;;0;0;0;0;13550350;38060;9329072;-59945;9948134;313728;-33084764;-34636;-43382;2
GENERAL SERVICES;2012 2/3 BONDS Total;;;;;;;0;0;0;0;0;0;0;0;0;0;1856676;0;0;2
GENERAL SERVICES;2008 PRIVATE PLACEMENT;CERTIFICATES OF PARTICIPATION;;;;;;0;0;0;0;0;0;0;0;0;0;2931124;0;0;3
GENERAL SERVICES;PARKING FACILITIES;CERTIFICATES OF PARTICIPATION;;;;;;0;0;0;0;3325766;0;0;0;-394642;0;-2931124;0;0;3
GENERAL SERVICES;2005 PARKING BONDS;2005 GENERAL OBLIGATION BONDS;;;;;;0;0;1000000;0;335000;0;6007000;0;-6561;-1;-7335439;0;0;3
GENERAL SERVICES;2005 PARKING BONDS;CERTIFICATES OF PARTICIPATION;;;;;;0;0;0;0;0;0;0;0;975634;0;-975634;0;0;3
GENERAL SERVICES;2006 AB 2005 BONDS;2005 GENERAL OBLIGATION BONDS;;;;;;0;0;0;0;0;0;0;0;0;0;1000000;0;0;3
GENERAL SERVICES;PARKING FACILITIES;INVESTMENT INCOME;;;;;;10990;11891;0;0;-11941;0;0;0;0;0;0;0;0;3
GENERAL SERVICES;2005 PARKING BONDS;MISCELLANEOUS DEBT;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
GENERAL SERVICES;PARKING FACILITIES;INTEREST - COPS;;;;;;1479;0;0;0;0;0;0;0;0;0;0;0;0;3
GENERAL SERVICES;2005 PARKING BONDS Total;;;;;;;0;0;1000000;0;335000;0;6007000;0;969073;-1;-8311073;0;0;2
GENERAL SERVICES;2012 2/3 BONDS Total;;;;;;;0;0;0;0;0;0;0;0;5301658;0;-705696;18089;-668294;2
GENERAL SERVICES;2008 PRIVATE PLACEMENT;CERTIFICATES OF PARTICIPATION;;;;;;0;0;0;0;0;0;0;0;0;0;403500;0;0;3
GENERAL SERVICES;DOWNTOWN PROJECTS;2005 GENERAL OBLIGATION BONDS;;;;;;0;0;500000;0;-500000;0;0;0;0;0;0;0;0;3
GENERAL SERVICES;DOWNTOWN PROJECTS;DURHAM COUNTY;;;;;;0;0;0;245000;1282427;0;1592874;1352759;148790;0;0;0;0;3
GENERAL SERVICES;DOWNTOWN PROJECTS Total;;;;;;;0;0;500000;648500;782427;2928662;1592874;1352759;148790;158272;-477436;0;0;2
GENERAL SERVICES;2008 PRIVATE PLACEMENT Total;;;;;;;0;0;0;0;0;0;0;0;0;0;703416;0;0;2
GENERAL SERVICES;2006 AB 2005 BONDS Total;;;;;;;0;0;0;0;0;0;0;0;0;0;729914;0;0;2
PARKS & RECREATION;DPR-EDISON JOHNSON;RECREATIONAL FACILITIES RENTS;;;;;;0;1006;44919;41159;34863;6930;10938;9114;9802;8928;5382;8861;14000;3
PARKS & RECREATION;DPR-EDISON JOHNSON;ADMISSIONS/ENTRY FEES;;;;;;0;29;59;379;1307;734;2940;2937;3459;1696;2410;2555;2500;3
